CustomerID,name,address,DoubleLR,PlaceID,telephone,email,vendorCode,fax,eccNo,vatNo,cstNo,OpeningBalance,OpeningBalType,OpeningBalDate,ClosingBalance,ClosingBalType,ClosingBalDate,gstNo
13242,SAILEELA MEDICAL AND GEN ST,PANDHARPUR,0,394,7875075750,,,,,,,0.00,1,,0.00,1,,27BGAPB4886N1Z0
13243,VIPIN KURSI BHADAR,,,502,,,,,,,,,,,,,,
13244,ATHARV PACKAGING INDUSTRY,TEMBHURNI,0,502,9975402520,,,,,,,0.00,1,2019-12-02 18:14:36.910,0.00,1,2019-12-02 18:14:36.910,
13245,SAGAR DHAPATE,BARAMATI,0,372,9373165969,,,,,,,0.00,1,,0.00,1,,
13246,SIDHA MEDICAL ,,,389,,,,,,,,,,,,,,
13247,JAY GANESH HARDWARE,,,440,,,,,,,,,,,,,,
13248,KISSAN AGRO AND FERTILISER,BARAMATI,0,372,9049049045,,,,,,,0.00,1,,0.00,1,,
13249,SHIVKRUPA ENT,,,372,,,,,,,,,,,,,,
13250,ZORBA DIGITAL INDIA LLP,WAGHOLI,,370,,,,,,,,,,,,,,
13251,SANAVI AUTOMOBILES AND SERVICING CENTER,BHIGWAN,0,388,9850919711,,,,,,,0.00,1,2019-09-25 19:01:16.000,0.00,1,2019-09-25 19:01:16.000,
13252,BAPU BORATE PHALTAN,PHALTAN,,373,,,,,,,,,,,,,,
13253,ADARSH JEWELLERS,SANGOLA,0,390,7028500500,,,,,,,0.00,1,2019-08-28 12:03:04.500,0.00,1,2019-08-28 12:03:04.500,
13254,KALPESH RAJULAL SHAH,,,372,,,,,,,,,,,,,,
13255,PRADIP  KHRADE PATIL,,,389,,,,,,,,,,,,,,
13256,BAPU BABAN DHOBRE,,,437,,,,,,,,,,,,,,
13257,SANJAY TUKARAM RAUT,,,381,,,,,,,,,,,,,,
13258,SHRI SAMARTH  AUTO,,,305,,,,,,,,,,,,,,
13259,M.V COMPANY,INDAPUR,,381,,,,,,,,,,,,,,
13260,SADGURU SEEDS PUNE,PUNE,,305,,,,,,,,,,,,,,
13261,BILTECH BUILDING ELEMENTS,,,388,,,,,,,,,,,,,,
13262,DOSHI COLOURS,,,442,,,,,,,,,,,,,,
13263,VARDHAMAN ELECTRICAL(LONAND),LONAND,0,376,9503392996,,,,,,,0.00,1,,0.00,1,,
13264,MAHALAXMI COLLECTION,,,383,,,,,,,,,,,,,,
13265,MAHENDRA MAHTO,PUNE,,305,,,,,,,,,,,,,,
13266,SOLANKE,,,2679,,,,,,,,,,,,,,
13267,RISERS NEXT,,,401,,,,,,,,,,,,,,
13268,SAMEER CAR DECOR,,,372,,,,,,,,,,,,,,
13269,DR ROY ,,,406,,,,,,,,,,,,,,
13270,DHANWANTRI  SURGICAL AND DISTSIB,,,374,,,,,,,,,,,,,,
13271,HIRAMOTI AUTO,,,389,,,,,,,,,,,,,,
13272,SHREE MAHALAXMI AUTO,,,390,,,,,,,,,,,,,,
13273,KOREAM INTERPRISES,BARAMATI,,372,,,,,,,,,,,,,,
13274,KOKARE ACC.AND GEN HOSPITAL,PHALTAN,0,373,7709866066,,,,,,,0.00,1,,0.00,1,,
13275,NAKODA AGENCIES,PUNE,,305,,,,,,,,,,,,,,
13276,SUBODHAN ENEGINEERS(BMT),BARAMATI,,372,,,,,,,,,,,,,,
13277,SHREE SAMRTH KITCHENS,,,394,,,,,,,,,,,,,,
13278,AJIT ENGG,,,394,,,,,,,,,,,,,,
13279,SHREE SAI SHRADDHA MACHINRY H&amp;W,,,400,,,,,,,,,,,,,,
13280,DHANASHREE PHARMA,,,389,,,,,,,,,,,,,,
13281,MANISHA ENTRPRISES,,,405,,,,,,,,,,,,,,
13282,DABIR FOOD IND,PUNE ,,305,,,,,,,,,,,,,,
13283,BABAN PANDURANG DHUMAL,,,497,,,,,,,,,,,,,,
13284,ATHARVA COLLECTION,,,410,,,,,,,,,,,,,,
13285,DILKHUSH JUNARAL STORES,MANGALWAEDHA,0,393,8668579018,,,,,,,0.00,1,,0.00,1,,
13286,GURUPRASAD JADIBUTIWALE,,,394,,,,,,,,,,,,,,
13287,ATHARV POLIMERS,BHANDISHEGAON,0,488,9011708302,,,,,,,0.00,1,2019-08-26 15:22:04.560,0.00,1,2019-08-26 15:22:04.560,
13288,KARYAKARI ABHIYANTA,PHALTAN,0,373,9405880691,,,,,,,0.00,1,2019-09-07 16:48:29.763,0.00,1,2019-09-07 16:48:29.763,
13289,DR SUDHA SHINDE,,,373,,,,,,,,,,,,,,
13290,RAJ AUTO SPARES,,,374,,,,,,,,,,,,,,
13291,SWARAJ AUTO,,,373,,,,,,,,,,,,,,
13292,DELHI MOTOR GARAGE,,,376,,,,,,,,,,,,,,
13293,SHRIRAM KRIAHI BHANDAR,,,373,,,,,,,,,,,,,,
13294,NANDAN CATTEL FEED,MALEGAON,0,436,8087600893,,,,,,,0.00,1,2021-01-05 18:55:36.737,0.00,1,2021-01-05 18:55:36.737,
13295,SWASTIK TYRE,PUNE,,305,,,,,,,,,,,,,,
13296,BALU PATIL,,,376,,,,,,,,,,,,,,
13297,ABHIJEET KADAM,NATEPUTE,,392,,,,,,,,,,,,,,
13298,SHRIKAT BAG HOUSE,,,372,,,,,,,,,,,,,,
13299,KALPANA ENTERPRISES MALEGOAN,,,555,,,,,,,,,,,,,,
13300,AARYAN KRISHI SEVA .K,,,374,,,,,,,,,,,,,,
13301,PUNGLIYA TYRES,PUNE,,305,,,,,,,,,,,,,,
13302,SHIVAM AUTOMOBILES,,,388,,,,,,,,,,,,,,
13303,SUNIL KHADE,,,372,,,,,,,,,,,,,,
13304,APPU IND,,,372,,,,,,,,,,,,,,
13305,REFORM AGRO SOLUTION,AKLUJ,0,389,9623412326,,,,,,,0.00,1,2019-08-26 18:39:56.427,0.00,1,2019-08-26 18:39:56.427,
13306,RAMESH TRADARS,,,373,,,,,,,,,,,,,,
13307,SHREE BALAJI MOTARS,PUNE,,305,,,,,,,,,,,,,,
13308,MOSIN PATHAN,,,389,,,,,,,,,,,,,,
13309,DIGAMBAR GOVIND GURSALKAR,,,394,,,,,,,,,,,,,,
13310,AMOL MACHINERY,,,381,,,,,,,,,,,,,,
13311,JOTIRLING KRUSHI SEVA KENDRA,,,544,,,,,,,,,,,,,,
13312,ANAND TYRES,,,305,,,,,,,,,,,,,,
13313,SWARAJ INDIA INDASTRIES,,,1671,,,,,,,,,,,,,,
13314,KIRLOSKAR PUMP,,,370,,,,,,,,,,,,,,
13315,RADHAC/O MHALAXMI MEDICAL,PATAS,,405,,,,,,,,,,,,,,
13316,R.B.GENRAL STORS,,,624,,,,,,,,,,,,,,
13317,ROHIT GRIHA UDYOG,WAGHOLI,0,370,9730318537,,,,,,,0.00,1,2019-08-27 17:02:25.943,0.00,1,2019-08-27 17:02:25.943,
13318,SANTOSH BHALERAO,AKLUJ,0,389,9922930494,,,,,,,0.00,1,2019-08-27 17:02:53.167,0.00,1,2019-08-27 17:02:53.167,
13319,LAXMI CROP SCIENCE INDIA,MAHUD,,443,,,,,,,,,,,,,,
13320,KASHMIRI PRODUCTS,WAGHOLI,,370,,,,,,,,,,,,,,
13321,VAISHALI TOBACCO CENTER,KARMALA,,402,,,,,,,,,,,,,,
13322,SWAMI IRRIGATION,PUNE,,305,,,,,,,,,,,,,,
13323,YASHWANT HITECT,,,378,,,,,,,,,,,,,,
13324,RENUKA PAINTS,,,2680,,,,,,,,,,,,,,
13325,DIGVIJAY MOTARS,,,389,,,,,,,,,,,,,,
13326,FANCY PLY,BARAMATI,,372,,,,,,,,,,,,,,
13327,SHRI GURUDATTA ENT,,,570,,,,,,,,,,,,,,
13328,SONAI MEDICAL,,,375,,,,,,,,,,,,,,
13329,SHRI KRUSHNA AUTO(LONI KALBHOR),LONI KALBHOR,0,384,9762421052,,,,,,,0.00,1,,0.00,1,,
13330,ERAM MAGNAFLUX SYSTEM P.L,PUNE,0,305,02066755802,,,,,,,0.00,1,,0.00,1,,
13331,MIDGULES PVT LTD,,,370,,,,,,,,,,,,,,
13332,RAMESHWARI AGARBATTI,,,394,,,,,,,,,,,,,,
13333,SALF INDAPUR,,,381,,,,,,,,,,,,,,
13334,SWAPNIL WADEKAR,BARAMATI,,372,,,,,,,,,,,,,,
13335,MAHAVIR D MANE,,,394,,,,,,,,,,,,,,
13336,SHRINATH ENTERPRISES,,,402,,,,,,,,,,,,,,
13337,SHREE TRADING,,,394,,,,,,,,,,,,,,
13338,INDIA ENTREPRISES,,,527,,,,,,,,,,,,,,
13339,ATHARVA MARKETING,PUNE,,305,,,,,,,,,,,,,,
13340,NEW SHRADDHA TRADERS,DAUND,,410,,,,,,,,,,,,,,
13341,GAYKAWAD MEDICAL,,,389,,,,,,,,,,,,,,
13342,PARTH MEDICAL AKLUJ,,,389,,,,,,,,,,,,,,
13343,LOKSEVA M/C TOOLS,,,394,,,,,,,,,,,,,,
13344,SATYAJAY ENT,,,378,,,,,,,,,,,,,,
13345,ATHARV ENT,,,381,,,,,,,,,,,,,,
13346,SHREE SHREYASH DDRIP AGENCY,,,390,,,,,,,,,,,,,,
13347,SHRINATH GRO AGENCIES,BHIGWAN,,609,,,,,,,,,,,,,,
13348,AGRO VISION CORPORATION,SOLAPUR,,371,,,,,,,,,,,,,,
13349,SHIVANYA ENTERPRISES,,,376,,,,,,,,,,,,,,
13350,BALAJI LODGE 9665060849,,,389,,,,,,,,,,,,,,
13351,AAYUSHMAN MEDICAL,,,382,,,,,,,,,,,,,,
13352,M H VAGHAJKAR,,,372,,,,,,,,,,,,,,
13353,SHRI GAURI ELECTRICAL,,,394,,,,,,,,,,,,,,
13354,V H SONS INDUSTRIS,,,372,,,,,,,,,,,,,,
13355,ATHARVA GRAPHICS,,,372,,,,,,,,,,,,,,
13356,JAI RAM AUTO,,,571,,,,,,,,,,,,,,
13357,B J BHANDARI,,,370,,,,,,,,,,,,,,
13358,SAFAR CYCLE MART,,,571,,,,,,,,,,,,,,
13359,HINDUSTAN MEDILINE SERVICES,PUNE,,305,,,,,,,,,,,,,,
13360,DOSTANA AUTO GARAGE,PANDHARPUR,0,394,9822339093,,,,,,,0.00,1,,0.00,1,,
13361,SHRI GANESH BATTERY ZONE,BARAMATI,0,372,9373369906,,,,,,,0.00,1,2019-08-30 17:23:12.683,0.00,1,2019-08-30 17:23:12.683,
13362,SHIV GARMENTS,BARAMATI,,372,,,,,,,,,,,,,,
13363,POWER TRADE CORPORATION,,,370,,,,,,,,,,,,,,
13364,OM GURUKRUPA MEDICAL C/O DR BORAWAKE HOSPITAL,,,394,,,,,,,,,,,,,,
13365,DHANANJAYKUMAR DESHPANDE,BARAMATI,0,372,7387007007,,,,,,,0.00,1,,0.00,1,,
13366,NEW KRISHNA BATTERY,PANDHARPUR,0,394,8698428409,,,,,,,0.00,1,,0.00,1,,
13367,INDUSIND BANK LIMITED,AKLUJ,0,389,,,,,,,,0.00,1,2019-08-29 20:50:12.123,0.00,1,2019-08-29 20:50:12.123,
13368,THE SASWAD MALI SUGAR FACTORY LTD,MALINAGAR,0,588,9922993790,,,,,,,0.00,1,,0.00,1,,
13369,PAREKH INTEGRATED(PHURSUNGI),PUNE,,305,,,,,,,,,,,,,,
13370,SOMESHWAR M.S.E.B,SOMESHWAR,,566,,,,,,,,,,,,,,
13371,ATHARV PLYWOOD AND HARDAWARE,,,389,,,,,,,,,,,,,,
13372,ANMOL MARKETING,MANGALWDHA,0,624,7522977877,,,,,,,0.00,1,2020-12-22 16:15:43.570,0.00,1,2020-12-22 16:15:43.570,
13373,MALI AGRO AGENCIES,,,390,,,,,,,,,,,,,,
13374,SHR,,,372,,,,,,,,,,,,,,
13375,SIDDHIVINAYAK PAPER ,,,456,,,,,,,,,,,,,,
13376,RAVINDRA  ELECTRONICS,,,583,,,,,,,,,,,,,,
13377,S.P.SALES,,,305,,,,,,,,,,,,,,
13378,PRBHUKRUPA AJECY,,,394,,,,,,,,,,,,,,
13379,KALANI AGENCY,,,371,,,,,,,,,,,,,,
13380,M.S.ENTERPRISES,,,371,,,,,,,,,,,,,,
13381,BHOSALE AUTOMOBILES(TEMBHURNI),TEMBHURNI,0,378,8805069033,,,,,,,0.00,1,,0.00,1,,
13382,SAI TYRES INDAPUR,INDAPUR,,381,,,,,,,,,,,,,,
13383,SHRI DATTA IRRIGATORS,,,378,,,,,,,,,,,,,,
13384,AMRUTA AUTOMOBILES,MANGALWEDHA,0,393,9011714315,,,,,,,0.00,1,,0.00,1,,
13385,ROHIT DHAVADE,TEMBHURNI,0,378,9881057732,,,,,,,0.00,1,,0.00,1,,
13386,YASH ENTERPRISES(SHRIGONDA),SHRIGONDA,0,400,9730580868,,,,,,,0.00,1,,0.00,1,,
13387,KRISHNAI STONE METAL ,BARAMATI,0,372,9822111141,,,,,,,0.00,1,,0.00,1,,
13388,ATISHAY METAL IND.,,,370,,,,,,,,,,,,,,
13389,SANCHETI KIRANA,BHAWANI NAGAR,,413,,,,,,,,,,,,,,
13390,Dayaa Engineering Works,,,545,,,,,,,,,,,,,,
13391,KRUSHNA AGENCIESS,KARMALA,,402,,,,,,,,,,,,,,
13392,NEW CLOTH SAREE,INDAPUR,0,381,9657111413\9860551182,,,,,,,0.00,1,2020-08-13 13:19:22.497,0.00,1,2020-08-13 13:19:22.497,
13393,ISHWAR PARANDE,,,370,,,,,,,,,,,,,,
13394,VAINAVI AUTO,,,462,,,,,,,,,,,,,,
13395,SUNDHA MATHA PLYWOOD AND HARD,AKLUJ,0,389,9765315499,,,,,,,0.00,1,,0.00,1,,
13396,VENKATESH MEDICAL (KALAJ),KALAJ,,486,,,,,,,,,,,,,,
13397,RAJAN TYRES C/O V.H KHATRI,,,414,,,,,,,,,,,,,,
13398,SHREE SUDARSHAN TYRES,SOLAPUR,,371,,,,,,,,,,,,,,
13399,SHREE ELECTRICAL AND MOTOR ,,,2681,,,,,,,,,,,,,,
13400,SHREE KASHI VISHWESHWAR REWINDING,,,372,,,,,,,,,,,,,,
13401,NATIONAL ELECTRONICS,,,371,,,,,,,,,,,,,,
13402,NATIONAL AUTOMOBILES(BHIGWAN),BHIGWAN,,388,,,,,,,,,,,,,,
13403,PRAKASH SHINDE,,,372,,,,,,,,,,,,,,
13404,K B TRADERS,,,390,,,,,,,,,,,,,,
13405,SUMANKRITI SALES CORPORATION,,,394,,,,,,,,,,,,,,
13406,SHRI VYANKATESH MEDICAL ST.,KALAJ,0,486,9011247300,,,,,,,0.00,1,,0.00,1,,
13407,NISHKARSH  C T SCAN DIAG,BARAMATI,0,372,9545232217,,,,,,,0.00,1,,0.00,1,,
13408,TALIM DESHMUKH,NATEPUTE,0,392,7218567398,,,,,,,0.00,1,,0.00,1,,
13409,JAI BHAVANI INDUSTRIES,BHANDGAON,0,478,7040106240,,,,,,,0.00,1,,0.00,1,,
13410,SHIV TRADERS(PUNE),PUNE,0,305,9657540328,,,,,,,0.00,1,,0.00,1,,
13411,OM JAY FACILITY,BARAMATI,0,372,7721997700,,,,,,,0.00,1,2019-09-03 18:42:40.290,0.00,1,2019-09-03 18:42:40.290,
13412,DR.PARAS RANKA,PANDHRPUR,0,394,9822068052,,,,,,,0.00,1,,0.00,1,,
13413,SHRI DATTA FERTILIZER,,,422,,,,,,,,,,,,,,
13414,OM KRUSHI SEVA KENDRA,,,305,,,,,,,,,,,,,,
13415,SAI SARTHAK KRUSHI UDYOG,,,392,,,,,,,,,,,,,,
13416,USHA INTERNATIONAL,,,370,,,,,,,,,,,,,,
13417,"NIKI,S",PUNE,0,305,8007839933,,,,,,,0.00,1,,0.00,1,,
13418,SHREE GANESH ELECTRICAL,,,591,,,,,,,,,,,,,,
13419,UTKARSH ENTER,BARAMATI,0,372,9881020219,,,,,,,0.00,1,,0.00,1,,
13420,DINESH MEDICAL ST(NIRA),NIRA,0,377,9423240642,,,,,,,0.00,1,,0.00,1,,
13421,S.B. BATTERY,NIMGAON KETKI,0,557,9960356033,,,,,,,0.00,1,,0.00,1,,
13422,SHRI SWAMI SAMARTH MED C/OBHAKTI MEDICAL,AKLUJ,0,389,9850539619,,,,,,,0.00,1,,0.00,1,,
13423,SOMESHWAR ELECTRICAL,,,566,,,,,,,,,,,,,,
13424,AKRAM TAMBOLI C/O-RUDRA MEDICAL,,,580,,,,,,,,,,,,,,
13425,OMKAR AGRO AGENCIES,,,2682,,,,,,,,,,,,,,
13426,BABALAL KAKDE NIRA COLONY SOCIETY,,,372,,,,,,,,,,,,,,
13427,PRATIK ENTERPRISES(PUNE),PUNE,0,305,7225808080,,,,,,,0.00,1,,0.00,1,,
13428,NEERAV MOTA,BARAMATI,0,372,8390955855,,,,,,,0.00,1,,0.00,1,,
13429,BALWANT FARM HOUSE,BARAMATI,0,372,7020467601,,,,,,,0.00,1,,0.00,1,,
13430,PRAKASH CONSTRUCTION CO.,DAUND,,410,,,,,,,,,,,,,,
13431,GHOLAP K.S.K.,,,454,,,,,,,,,,,,,,
13432,NITISH K.S.K.,,,423,,,,,,,,,,,,,,
13433,BHARAT AUTO(AKLUJ),AKLUJ,0,389,9881819948,,,,,,,0.00,1,,0.00,1,,
13434,ANTARANG SONAGRAPHY,NIRA,0,377,9881390216,,,,,,,0.00,1,,0.00,1,,
13435,PRINT POINT,BARAMATI,0,372,9860029055,,,,,,,0.00,1,2019-09-05 16:39:57.827,0.00,1,2019-09-05 16:39:57.827,
13436,NAGESHWAR CLINIC(PATAS),PATAS,0,405,9960970691,,,,,,,0.00,1,,0.00,1,,
13437,RAGHUNATH KITCHEN,PANDHARPUR,0,394,9970547753,,,,,,,0.00,1,,0.00,1,,
13438,SUNIL JACHAK,,,370,,,,,,,,,,,,,,
13439,SACHIN JADHAV,,,370,,,,,,,,,,,,,,
13440,YASHWANT ENTERPRISES,KARHATI,0,2683,9595481600,,,,,,,0.00,1,2019-10-17 18:09:27.000,0.00,1,2019-10-17 18:09:27.000,
13441,LAXMI AUTO SPARE(PANDHARPUR),PANDHARPUR,,394,,,,,,,,,,,,,,
13442,OM HARDWARE(WAGHOLI),WAGHOLI,,370,,,,,,,,,,,,,,
13443,SHAH AGRO COMPANY(TEMBHURNI),TEMBHURNI,,378,,,,,,,,,,,,,,
13444,AJAY HINJSE,,,610,,,,,,,,,,,,,,
13445,DEEPAK JAIN,,,370,,,,,,,,,,,,,,
13446,JEEVAN ENTERPRISES(PUNE),PUNE,0,305,9922912109,,,,,,,0.00,1,,0.00,1,,
13447,SHRI KRISHNA ENTERPRISES(AKLUJ),AKLUJ,,389,,,,,,,,,,,,,,
13448,SHRI SAI AGENCIES(SOLAPUR),SOLAPUR,,371,,,,,,,,,,,,,,
13449,BAPU SUBHASH BORATE,PHALTAN,0,373,9960424434,,,,,,,0.00,1,,0.00,1,,
13450,RAHUL DATTATRAY PATIL,PANDHARPUR,0,394,9545768272,,,,,,,0.00,1,,0.00,1,,
13451,DR.MAYUR CHANDGUDE C/O-AKRAM TAMBOLI,PHALTAN,,373,,,,,,,,,,,,,,
13452,SHREE SERVICES (PANDHARPUR),PANDHARPUR,0,394,9975851850,,,,,,,0.00,1,,0.00,1,,
13453,PADMAVATI ENTERPRISES(PHALTAN),PHALTAN,0,373,9881299839,,,,,,,0.00,1,2019-09-14 17:56:47.993,0.00,1,2019-09-14 17:56:47.993,
13454,LAXMI HARDWARE(SASWAD),SASWAD,0,374,9881545214,,,,,,,0.00,1,2019-09-09 14:24:56.837,0.00,1,2019-09-09 14:24:56.837,
13455,OM ENETERPRISES(PUNE),PUNE,0,305,9422220665,,,,,,,0.00,1,,0.00,1,,
13456,GANESH AGENCIES(SHRIGONDA),SHRIGONDA,0,400,9422223766,,,,,,,0.00,1,,0.00,1,,
13457,NEW GURUDATTA KHADI CRUSER,SOLAPUR,,371,,,,,,,,,,,,,,
13458,M D GADIYA,,,401,,,,,,,,,,,,,,
13459,SAGUNA MARKETIG,,,620,,,,,,,,,,,,,,
13460,DR V.C.CHOPDE,,,378,,,,,,,,,,,,,,
13461,MANDAR DISTRIBUTORS,BARAMATI`,0,372,9545154546,,,,,,,0.00,1,,0.00,1,,
13462,BALAJI HARDWARE U.D.,,,598,,,,,,,,,,,,,,
13463,LALITA ENTERPRISES,JEJURI,0,375,9970966308,,,,,,,0.00,1,,0.00,1,,27ABHPH4785K1Z6
13464,GANESH PAINTS C/O OM ENTERPRISES,INDPAUR,,381,,,,,,,,,,,,,,
13465,HARI OM AUTOMOBILES(SHRIGONDA),SHRIGONDA,0,400,99960483729,,,,,,,0.00,1,,0.00,1,,
13466,RAMCHANDRA MAHADEV DEHMBARE,BARAMATI,,372,,,,,,,,,,,,,,
13467,BHOLA AGRO ENTERPRISES,SOLAPUR,0,371,9423337197,,,,,,,0.00,1,,0.00,1,,
13468,SHRIRAM KRUSHI UDYOG,,,305,,,,,,,,,,,,,,
13469,BALAJI TRAILORS,WAGHOLI,,370,,,,,,,,,,,,,,
13470,MANISHA MAHAMUNI,PANDHARPUR,0,394,8999471156,,,,,,,0.00,1,,0.00,1,,
13471,DHULDEV MACHINERY,,,379,,,,,,,,,,,,,,
13472,YASH MACHINERY,,,392,,,,,,,,,,,,,,
13473,CHINTAMANI PAINTS,,,374,,,,,,,,,,,,,,
13474,NEW LAXMI TYRE,NATEPUTE,,392,,,,,,,,,,,,,,
13475,SHREYASH TYRES(MOHAL),MOHAL,0,396,9922246091,,,,,,,0.00,1,,0.00,1,,
13476,TANAJI JADHAV,SURWADI,0,,7796657960,,,,,,,0.00,1,,0.00,1,,
13477,TIRUPATI CERAMICS,,,370,,,,,,,,,,,,,,
13478,S.G.AND COMPANY C/O LALA SHAIKH,PANDHARPUR,,394,,,,,,,,,,,,,,
13479,ARV TRADELOGICS LLP,PUNE,0,305,9673386333,,,,,,,0.00,1,,0.00,1,,27ABNFA8214A1ZP
13480,NAVANDAR ENTERPRISES,PUNE,0,305,,,,,,,,0.00,1,2019-10-12 00:05:07.080,3300.00,1,2019-12-03 15:01:33.000,27AFIPN8970P1ZE
13481,SANT SOPANDEO MEDICAL,SASWAD,,374,,,,,,,,,,,,,,
13482,LONAND DISUA LABROTARI,,,376,,,,,,,,,,,,,,
13483,HINDUSTAN GLASS,BARAMATI,0,372,9011695483,,,,,,,0.00,1,,0.00,1,,
13484,S.B.ENTERPRISES C/O NANA BORATE,,,381,,,,,,,,,,,,,,
13485,SHRI GANESH ENGG,,,397,,,,,,,,,,,,,,
13486,BHARAT GEARS LTD,,,376,,,,,,,,,,,,,,
13487,STARWAY INDUSTRIES,,,305,,,,,,,,,,,,,,
13488,KITTU BOLT ,,,305,,,,,,,,,,,,,,
13489,LAXMAN MIDGULE,MOHOL,0,483,7208874253,,,,,,,0.00,1,,0.00,1,,
13490,SHREE DATTA AUTOMOBILES(SOLAPUR),SOLAPUR,,371,,,,,,,,,,,,,,
13491, S.V.TRADING CO,,,305,,,,,,,,,,,,,,
13492,VAKARATUND TYRES C/O KRISHNA BATTERIES,MALSHIRASH,,379,,,,,,,,,,,,,,
13493,HITECH AQUA,BARAMATI,,372,,,,,,,,,,,,,,
13494,SHAH A.R. VADUJKAR,,,373,,,,,,,,,,,,,,
13495,TULSI  MOTER,,,375,,,,,,,,,,,,,,
13496,SHRI AMBALIKA SUGAR PVT. LTD.,,,627,,,,,,,,,,,,,,
13497,VAIBHAV SHAH,,,372,,,,,,,,,,,,,,
13498,OMKAR OIL TRADERS AND SPARES,,,589,,,,,,,,,,,,,,
13499, RELAX AQUA FILTER,,,394,,,,,,,,,,,,,,
13500,LAVLESH,,,370,,,,,,,,,,,,,,
13501,ANAND LODGE,AKLUJ,0,389,8668231975,,,,,,,0.00,1,2019-09-11 15:14:10.973,0.00,1,2019-09-11 15:14:10.973,
13502,HINDUSTAN HARDWARE AND GEN.ST.,,,373,,,,,,,,,,,,,,
13503,OM SAI AUTOMOBILES(BORI),BORIPARDHI,0,403,,,,,,,,0.00,1,,0.00,1,,
13504,NAMMA VAIDYASHALLA,SOLAPUR,0,371,8123787147,,,,,,,0.00,1,,0.00,1,,
13505,R.B TRADERS(INDAPUR),INDAPUR,0,381,9766331194,,,,,,,0.00,1,,0.00,1,,
13506,ANIL CHANDRAKANT JAGTAP,,,372,,,,,,,,,,,,,,
13507,SHRI GANESH TYRES AND REMOULD,,,378,,,,,,,,,,,,,,
13508,YASHVIT ELECTRICAL,,,370,,,,,,,,,,,,,,
13509,R.P. ELECTRICALS,MOHOL,0,483,9146929797,,,,,,,0.00,1,2019-12-23 17:09:47.153,0.00,1,2019-12-23 17:09:47.153,
13510,NEW SHRIDHAR AUTO,,,463,,,,,,,,,,,,,,
13511,AINAPURE MACHINERY,PNDHARPUR,,394,,,,,,,,,,,,,,
13512,9M PHARMA,,,468,,,,,,,,,,,,,,
13513,SHRIHARI SAREEJ,PUNE,,2685,,,,,,,,,,,,,,
13514,AQUA SKY ABA PATIL,PUNE,,305,,,,,,,,,,,,,,
13515,CLASSIC AQUA,PHALTAN,,373,,,,,,,,,,,,,,
13516,SHRI DATTAKRUPA KRUSHI BHANDAR,,,457,,,,,,,,,,,,,,
13517,NEW SAMRAT PAINTS PVT LTD,PUNE,,305,,,,,,,,,,,,,,
13518,PINAK CONSTRUCTION,BARAMATI,,372,,,,,,,,,,,,,,
13519,VIRBHADRA KRUSHI KENDRA,,,1652,,,,,,,,,,,,,,
13520,KOHINOOR PROOFING INDUSTRIES,PUNE,,305,,,,,,,,,,,,,,
13521,RAHUL KOTHADIYA,PANDHARPUR,,394,,,,,,,,,,,,,,
13522,VAIBHAV BHOSALE,AKLUJ,0,389,9860619997,,,,,,,0.00,1,,0.00,1,,
13523,RUPA STATIONERS,,,372,,,,,,,,,,,,,,
13524,MAHALAXMI GARMENTS,,,378,,,,,,,,,,,,,,
13525,PRAJARTH ENGINEERS,,,371,,,,,,,,,,,,,,
13526,YASH CHEMICALS,,,305,,,,,,,,,,,,,,
13527,MELZER CHEMICALS PVT.LTD,,,440,,,,,,,,,,,,,,
13528,GREEN BEE INTERNATIONAL,,,370,,,,,,,,,,,,,,
13530,SUJAY NIWAS,PANDHARPUR,0,394,9960194647,,,,,,,0.00,1,2019-09-13 15:41:00.540,0.00,1,2019-09-13 15:41:00.540,
13531,MAHALAXMI  SPARES,,,305,,,,,,,,,,,,,,
13532,SURESH,BARAMATI,0,372,9011055004,,,,,,,0.00,1,,0.00,1,,
13533,PRATIK HARDWARE,MALSHIRASH,0,379,9527563968,,,,,,,0.00,1,2019-09-13 17:04:15.797,0.00,1,2019-09-13 17:04:15.797,
13534,MANISHA HARDWARE,,,370,,,,,,,,,,,,,,
13535,ISHITA ENTERPRISES,,,373,,,,,,,,,,,,,,
13536,YASHODHARA CLINIC LABORATORY,BHIGWAN,,388,,,,,,,,,,,,,,
13537,BAJAJ ALLIANZ LIFE INSURANCE COMPANY,PANDHARPUR,,394,,,,,,,,,,,,,,
13538,SURYAVANSHI 8208275471,,,379,,,,,,,,,,,,,,
13539,SKYLARR LABS,PUNE,0,305,7774006360,,,,,,,0.00,1,,0.00,1,,
13540,MANGALMURTI MENS WEAR,URULIKANCHAN,,432,,,,,,,,,,,,,,
13541,ALANKAR AUTOMOBILES(YAVAT),YAVAT,,387,,,,,,,,,,,,,,
13542,GAJANAN MEDICAL,JEJURI,0,375,,,,,,,,0.00,1,,0.00,1,,
13543,BALAJI VENTURES(PUNE),PUNE,0,305,9970194646,,,,,,,0.00,1,,0.00,1,,
13544,VIRAJ AUTOMOBILES(SOLAPUR),SOLAPUR,0,371,9881785068,,,,,,,0.00,1,,0.00,1,,
13545,DHANWANTRI MEDICAL(KARJAT),KARJAT,0,382,,,,,,,,0.00,1,,0.00,1,,
13546,PRATHMESH AUTO,DAUND,0,410,9637442778,,,,,,,0.00,1,2019-09-14 12:28:40.560,0.00,1,2019-09-14 12:28:40.560,
